Trap Name,QR Code,Trap ID,Date,Lat,Long,Crop,Common Name,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
Mt Ridge PAA Granny OFM,TP862382065584483,4700,7/9/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,10,0,1
Mt Ridge PAA Granny OFM,TP862382065584483,4700,7/10/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,10,0,1
Mt Ridge PAA Granny OFM,TP862382065584483,4700,7/11/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,10,0,1
Niel Starner OFM,TP862382065553678,4702,5/24/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,22,1,1
Niel Starner OFM,TP862382065553678,4702,5/25/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,22,0,1
Niel Starner OFM,TP862382065553678,4702,5/26/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,22,0,1
Niel Starner OFM,TP862382065553678,4702,5/27/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,23,1,1
Niel Starner OFM,TP862382065553678,4702,5/28/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,23,1,1
Niel Starner OFM,TP862382065553678,4702,5/29/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,23,1,1
Niel Starner OFM,TP862382065553678,4702,5/30/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,24,2,1
Niel Starner OFM,TP862382065553678,4702,6/7/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,26,2,1
Niel Starner OFM,TP862382065553678,4702,6/10/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,27,2,1
Niel Starner OFM,TP862382065553678,4702,6/15/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,27,0,1
Niel Starner OFM,TP862382065553678,4702,6/16/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,27,0,1
Niel Starner OFM,TP862382065553678,4702,6/17/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,27,0,1
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/10/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,76,1,1
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/11/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,76,1,1
Peters Orchard View OFM,TP864499062043400,4941,4/1/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/2/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/3/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/4/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/5/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/6/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,1,,1
Peters Orchard View OFM,TP864499062043400,4941,4/7/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/10/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/11/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/12/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/13/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/14/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Peters Orchard View OFM,TP864499062043400,4941,4/15/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,3,1,1
Peters Orchard View OFM,TP864499062043400,4941,4/17/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,4,2,1
Peters Orchard View OFM,TP864499062043400,4941,4/28/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,5,1
Peters Orchard View OFM,TP864499062043400,4941,4/29/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,6,0.57,1.14,6,14,11,1
Peters Orchard View OFM,TP864499062043400,4941,6/16/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,48,4,1
Peters Orchard View OFM,TP864499062043400,4941,6/17/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,48,0,1
Peters Orchard View OFM,TP864499062043400,4941,6/18/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,48,0,1
Peters Orchard View OFM,TP864499062043400,4941,6/19/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,49,1,1
Peters Orchard View OFM,TP864499062043400,4941,6/22/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,50,1,1
Peters Orchard View OFM,TP864499062043400,4941,6/27/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,50,0,1
Peters Orchard View OFM,TP864499062043400,4941,6/28/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,50,0,1
Peters Orchard View OFM,TP864499062043400,4941,6/29/2024,40.0372,-77.1689,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,50,0,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,5/14/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,5/15/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,2,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,5/21/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,6,4,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,7/13/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,7,1,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,7/14/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,7,1,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,7/15/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,7,1,1
Lerew Upper Farm Pink Lady,TP862382065544958,6810,7/16/2024,40.04,-77.133,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,7,1,1
Peters Bin Repair G Gold OFM 2,TP862382065546094,6155,5/29/2024,40.0415,-77.1611,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,40,1,1
Peters Bin Repair G Gold OFM 2,TP862382065546094,6155,5/30/2024,40.0415,-77.1611,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,40,1,1
Peters Bin Repair G Gold OFM 2,TP862382065546094,6155,5/31/2024,40.0415,-77.1611,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,41,2,1
Peters Bin Repair G Gold OFM 2,TP862382065546094,6155,6/8/2024,40.0415,-77.1611,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,45,4,1
Peters Bin Repair G Gold OFM 2,TP862382065546094,6155,6/22/2024,40.0415,-77.1611,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,55,1,1
Peters Market Block OFM,TP862382065581752,4936,4/12/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,2,1
Peters Market Block OFM,TP862382065581752,4936,7/10/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,265,6,1
Peters Market Block OFM,TP862382065581752,4936,7/11/2024,40.0477,-77.152,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,270,11,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/14/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/15/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/16/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/17/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/18/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/19/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,5/20/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/20/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/21/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/22/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/23/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/24/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/25/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/26/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,3,1,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/27/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,1,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/28/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,1,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/29/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,6/30/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/1/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/2/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/3/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/6/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/7/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/8/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/9/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/10/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/11/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Lerew Home Farm Fuji,TP862382065549551,6812,7/12/2024,40.0488,-77.1264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,0,1
Peters Kennedy OFM,TP862382065548587,4932,4/15/2024,40.0515,-77.1574,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Peters Kennedy OFM,TP862382065548587,4932,4/16/2024,40.0515,-77.1574,Apples,Oriental Fruit Moth,Grapholita molesta,10,0.57,1.14,10,11,10,1
Peters Kennedy OFM,TP862382065548587,4932,6/22/2024,40.0515,-77.1574,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,91,0,1
Peters Kennedy OFM,TP862382065548587,4932,6/23/2024,40.0515,-77.1574,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,91,0,1
Peters Kennedy OFM,TP862382065548587,4932,6/26/2024,40.0515,-77.1574,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,92,1,1
Peters Kennedy OFM,TP862382065548587,4932,6/27/2024,40.0515,-77.1574,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,93,2,1
Peters Sowers OFM 2,TP862382065553934,6158,4/25/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,3,3,1
Peters Sowers OFM 2,TP862382065553934,6158,5/19/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,30,13,1
Peters Sowers OFM 2,TP862382065553934,6158,5/29/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,33,1,1
Peters Sowers OFM 2,TP862382065553934,6158,5/30/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,5/31/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/1/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/2/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/3/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/4/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/5/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/7/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,35,2,1
Peters Sowers OFM 2,TP862382065553934,6158,6/15/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,37,2,1
Peters Sowers OFM 2,TP862382065553934,6158,6/21/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,37,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/22/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,37,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/26/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,38,1,1
Peters Sowers OFM 2,TP862382065553934,6158,6/27/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,38,1,1
Peters Sowers OFM 2,TP862382065553934,6158,6/28/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,38,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/29/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,38,0,1
Peters Sowers OFM 2,TP862382065553934,6158,6/30/2024,40.0588,-77.1524,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,40,2,1
Peters Wolf OFM,TP862382065576356,4930,4/16/2024,40.0679,-77.168,Apples,Oriental Fruit Moth,Grapholita molesta,11,0.57,1.14,11,12,12,1
Peters Wolf OFM,TP862382065576356,4930,6/18/2024,40.0679,-77.168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,216,0,1
Peters Wolf OFM,TP862382065576356,4930,6/19/2024,40.0679,-77.168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,216,0,1
Peters Wolf OFM,TP862382065576356,4930,6/20/2024,40.0679,-77.168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,216,0,1
Peters Wolf OFM,TP862382065576356,4930,6/21/2024,40.0679,-77.168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,216,0,1
Peters Wolf OFM,TP862382065576356,4930,6/22/2024,40.0679,-77.168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,216,0,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,3/29/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,3/30/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,2,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,4/5/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,0.2,0.57,1.14,,2,,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,4/6/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,0.2,0.57,1.14,,2,,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,4/8/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,1,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,4/9/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,3,0,1
PSU_BEDFORD_OFMCD_APPLES_1,TP862382065575572,4668,4/10/2024,40.105,-78.6353,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,6,3,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,3/21/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,3/22/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,3/23/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,1,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/2/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,5,0,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/3/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/4/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/5/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/6/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/7/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/11/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,2.5,0.57,1.14,,6,,1
PSU_BEDFORD_OFMCD_APPLES_2,TP862382065555558,4669,4/12/2024,40.1066,-78.6264,Apples,Oriental Fruit Moth,Grapholita molesta,2.5,0.57,1.14,5,11,6,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,4/30/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,5/1/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,2,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,5/18/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,5,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,5/19/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,9,6,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,6/5/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,17,7,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,6/6/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,19,9,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,6/20/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,24,8,1
GFS_RL_Paulus_Big Oak_OFM,TP864499062053326,6086,6/21/2024,40.1234,-76.9653,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,26,10,1
PSU_DAUPHIN_OFMCD_APPLES_2,TP862382065553801,4651,4/9/2024,40.253,-76.7724,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,4,4,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/22/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/23/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/24/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/25/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,1,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/29/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,1,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/30/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,3/31/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
PSU_DAUPHIN_OFMCD_APPLES_1,TP862382065574385,4649,4/1/2024,40.2533,-76.7693,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,1
Frecon gala,TP862382065546797,6152,4/28/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
Frecon gala,TP862382065546797,6152,4/29/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,1,1
Frecon gala,TP862382065546797,6152,4/30/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,1
Frecon gala,TP862382065546797,6152,5/1/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,3,2,1
Frecon gala,TP862382065546797,6152,5/21/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,1
Frecon gala,TP862382065546797,6152,5/22/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,1
Frecon gala,TP862382065546797,6152,5/23/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,1
Frecon gala,TP862382065546797,6152,5/24/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,1
Frecon gala,TP862382065546797,6152,5/25/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,1
Frecon gala,TP862382065546797,6152,5/26/2024,40.33,-75.6536,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,1
