Trap Name,QR Code,Trap ID,Date,adm2,Lat,Long,Crop,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
Peters Kennedy CM,TP862382065547902,4931,7/14/2024,Adams,40.0514,-77.1574,Apples,Cydia pomonella,0,0.14,0.43,0,74,6,9
TP864499062050645,TP864499062050645,6065,5/28/2024,York,40.1244,-76.9353,Apples,Cydia pomonella,1,0.14,0.43,1,42,5,9
TP864499062050645,TP864499062050645,6065,6/21/2024,York,40.1244,-76.9353,Apples,Cydia pomonella,0,0.14,0.43,0,65,12,9
TP864499062050645,TP864499062050645,6065,6/22/2024,York,40.1244,-76.9353,Apples,Cydia pomonella,4,0.14,0.43,4,69,16,9
GFS_RL_Paulus_Big Trees_CM,TP864499062051668,6340,6/3/2024,York,40.1248,-76.9293,Apples,Cydia pomonella,0,0.14,0.43,0,36,20,9
GFS_RL_Paulus_Big Trees_CM,TP864499062051668,6340,6/4/2024,York,40.1248,-76.9293,Apples,Cydia pomonella,2,0.14,0.43,2,38,22,9
GFS_RL_Paulus_Big Trees_CM,TP864499062051668,6340,7/10/2024,York,40.1248,-76.9293,Apples,Cydia pomonella,3,0.14,0.43,3,87,12,9
Weavers cm pp old shed,TP862382065572371,6161,5/30/2024,Berks,40.2132,-75.8988,Apples,Cydia pomonella,0,0.14,0.43,0,17,11,9
Weavers cm pp old shed,TP862382065572371,6161,5/31/2024,Berks,40.2132,-75.8988,Apples,Cydia pomonella,0,0.14,0.43,0,17,9,9
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,5/24/2024,Dauphin,40.2501,-76.7659,Apples,Cydia pomonella,0,0.14,0.43,0,96,51,9
TP862382065547688,TP862382065547688,7287,6/1/2024,Dauphin,40.2508,-76.7628,Apples,Cydia pomonella,0,0.14,0.43,0,26,20,9
PSU_BERKS_CMDAC_APPLES_2,TP862382065550526,6335,6/13/2024,Berks,40.335,-75.6686,Apples,Cydia pomonella,1,0.14,0.43,1,13,9,9
PSU_BERKS_CMDAC_APPLES_3,TP862382065571126,7647,6/9/2024,Berks,40.3354,-75.6696,Apples,Cydia pomonella,7,0.14,0.43,7,16,16,9
Keim Red Delicious cm,TP862382065571340,6153,6/19/2024,Berks,40.336,-75.6746,Apples,Cydia pomonella,1,0.14,0.43,1,81,5,9
Gala 95V,TP862382065568148,6148,6/7/2024,Berks,40.3766,-75.6985,Apples,Cydia pomonella,4,0.14,0.43,4,41,5,9
Scholl orchard airstrip cm,TP862382065570128,5848,5/24/2024,Berks,40.6301,-75.8194,Apples,Cydia pomonella,12,0.14,0.43,12,35,12,9
Scholl orchard airstrip cm,TP862382065570128,5848,6/6/2024,Berks,40.6301,-75.8194,Apples,Cydia pomonella,6,0.14,0.43,6,52,15,9
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/28/2024,Centre,40.7598,-77.8813,Apples,Cydia pomonella,0,0.14,0.43,0,15,6,9
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/29/2024,Centre,40.7598,-77.8813,Apples,Cydia pomonella,0,0.14,0.43,0,15,5,9
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,5/31/2024,Centre,40.7598,-77.8813,Apples,Cydia pomonella,0,0.14,0.43,0,17,7,9
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,6/4/2024,Centre,40.7598,-77.8813,Apples,Cydia pomonella,0,0.14,0.43,0,24,12,9
PSU_CENTRE_CMDAC_APPLES_3,TP862382065565474,6097,6/5/2024,Centre,40.7598,-77.8813,Apples,Cydia pomonella,2,0.14,0.43,2,26,14,9
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,5/9/2024,Centre,40.7607,-77.8821,Apples,Cydia pomonella,1,0.14,0.43,1,11,9,9
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,5/11/2024,Centre,40.7607,-77.8821,Apples,Cydia pomonella,1,0.14,0.43,1,12,8,9
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,6/27/2024,Centre,40.7607,-77.8821,Apples,Cydia pomonella,0,0.14,0.43,0,41,15,9
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,6/28/2024,Centre,40.7607,-77.8821,Apples,Cydia pomonella,0,0.14,0.43,0,41,7,9
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,6/29/2024,Centre,40.7607,-77.8821,Apples,Cydia pomonella,0,0.14,0.43,0,41,0,9
PSU_CENTRE_CMDAC_APPLES_1,TP862382065548868,6091,6/30/2024,Centre,40.7607,-77.8821,Apples,Cydia pomonella,0,0.14,0.43,0,41,0,9
Lewis Bros CM,TP864499062054696,5655,6/11/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,124,13,8
Lewis Bros CM,TP864499062054696,5655,6/12/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,124,13,8
Lewis Bros CM,TP864499062054696,5655,6/13/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,124,11,8
Lewis Bros CM,TP864499062054696,5655,7/7/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,1,0.14,0.43,1,136,8,8
Lewis Bros CM,TP864499062054696,5655,7/9/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,2,0.14,0.43,2,138,10,8
Kilmer Spray Shed CM,TP864499062059653,5653,6/9/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,1,0.14,0.43,1,76,9,8
Kilmer Spray Shed CM,TP864499062059653,5653,6/10/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,76,7,8
Kilmer Spray Shed CM,TP864499062059653,5653,6/11/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,76,2,8
Kilmer Spray Shed CM,TP864499062059653,5653,6/12/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,5,0.14,0.43,5,81,7,8
Kitchens Market Block CM,TP864499062060099,5650,5/2/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,5,0.14,0.43,5,18,10,8
Kitchens Market Block CM,TP864499062060099,5650,6/21/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,1,0.14,0.43,1,135,4,8
Kitchens Market Block CM,TP864499062060099,5650,6/27/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,0,0.14,0.43,0,141,1,8
Barr Dads Block CM,TP864499062042345,5327,5/15/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,30,10,8
Barr Dads Block CM,TP864499062042345,5327,6/20/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,1,0.14,0.43,1,117,31,8
Barr Dads Block CM,TP864499062042345,5327,7/1/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,125,4,8
Barr Dads Block CM,TP864499062042345,5327,7/3/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,1,0.14,0.43,1,127,6,8
Barr Dads Block CM,TP864499062042345,5327,7/8/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,133,12,8
Barr Dads Block CM,TP864499062042345,5327,7/9/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,133,12,8
Traceys CM,TP864499062048060,5668,5/2/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,5,0.14,0.43,5,17,10,8
Traceys CM,TP864499062048060,5668,5/23/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,0,0.14,0.43,0,46,20,8
Traceys CM,TP864499062048060,5668,6/13/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,0,0.14,0.43,0,93,2,8
Traceys CM,TP864499062048060,5668,6/14/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,1,0.14,0.43,1,94,3,8
Harlan Hess Packing House CM,TP862382065581109,5368,5/29/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,0,0.14,0.43,0,23,11,8
Harlan Hess Packing House CM,TP862382065581109,5368,6/8/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,2,0.14,0.43,2,38,17,8
Harlan Hess Packing House CM,TP862382065581109,5368,6/22/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,0,0.14,0.43,0,47,7,8
Harlan Hess Eds Block CM,TP862382065572991,5348,5/16/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,0,0.14,0.43,0,47,21,8
Harlan Hess Eds Block CM,TP862382065572991,5348,6/11/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,0,0.14,0.43,0,122,43,8
Harlan Hess Processing Block CM,TP862382065584640,5352,5/3/2024,Franklin,39.818,-77.5973,Apples,Cydia pomonella,2,0.14,0.43,2,14,7,8
Harlan Hess Processing Block CM,TP862382065584640,5352,6/18/2024,Franklin,39.818,-77.5973,Apples,Cydia pomonella,0,0.14,0.43,0,108,19,8
Harlan Hess Processing Block CM,TP862382065584640,5352,6/19/2024,Franklin,39.818,-77.5973,Apples,Cydia pomonella,0,0.14,0.43,0,108,17,8
Harlan Hess Processing Block CM,TP862382065584640,5352,6/21/2024,Franklin,39.818,-77.5973,Apples,Cydia pomonella,0,0.14,0.43,0,109,17,8
Harlan Hess Processing Block CM,TP862382065584640,5352,6/22/2024,Franklin,39.818,-77.5973,Apples,Cydia pomonella,0,0.14,0.43,0,109,16,8
GFS_RL_Woerner_CM1,TP864499062046395,6291,5/11/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,0,0.14,0.43,0,10,4,8
GFS_RL_Woerner_CM1,TP864499062046395,6291,5/12/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,1,0.14,0.43,1,11,5,8
GFS_RL_Woerner_CM1,TP864499062046395,6291,5/29/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,1,0.14,0.43,1,41,11,8
GFS_RL_Woerner_CM1,TP864499062046395,6291,5/30/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,15,0.14,0.43,15,56,26,8
Mt Ridge Speco CM,TP862382065542846,5312,6/23/2024,Adams,39.8338,-77.4145,Apples,Cydia pomonella,0,0.14,0.43,0,34,6,8
Mt Ridge Speco CM,TP862382065542846,5312,6/24/2024,Adams,39.8338,-77.4145,Apples,Cydia pomonella,3,0.14,0.43,3,37,9,8
Mt Ridge Speco CM,TP862382065542846,5312,6/26/2024,Adams,39.8338,-77.4145,Apples,Cydia pomonella,0,0.14,0.43,0,37,5,8
Mt Ridge Speco CM,TP862382065542846,5312,7/9/2024,Adams,39.8338,-77.4145,Apples,Cydia pomonella,0,0.14,0.43,0,58,10,8
Mt Ridge Speco Sullivan CM,TP864499062053599,7956,7/16/2024,Adams,39.8494,-77.405,Apples,Cydia pomonella,0,0.14,0.43,0,18,8,8
GFS_RL_Sharrah Orchards_CM2,TP864499062050793,6220,6/29/2024,Adams,39.8894,-77.3905,Apples,Cydia pomonella,0,0.14,0.43,0,35,13,8
GFS_RL_Deardorff_Apple_CM,TP864499062061261,6300,5/31/2024,Adams,39.8926,-77.3853,Apples,Cydia pomonella,1,0.14,0.43,1,13,10,8
GFS_RL_Deardorff_Apple_CM,TP864499062061261,6300,6/12/2024,Adams,39.8926,-77.3853,Apples,Cydia pomonella,7,0.14,0.43,7,41,31,8
GFS_RL_Deardorff_Apple_CM,TP864499062061261,6300,6/26/2024,Adams,39.8926,-77.3853,Apples,Cydia pomonella,6,0.14,0.43,6,58,38,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,5/10/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,0,0.14,0.43,0,10,8,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,5/23/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,2,0.14,0.43,2,22,17,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,5/24/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,6,0.14,0.43,6,28,23,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,6/1/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,1,0.14,0.43,1,37,24,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,6/3/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,2,0.14,0.43,2,39,24,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,6/5/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,0,0.14,0.43,0,41,24,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,6/6/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,0,0.14,0.43,0,41,24,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,7/11/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,1,0.14,0.43,1,86,9,8
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,7/16/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,0,0.14,0.43,0,89,12,8
GFS_RL_Flickinger_Romes_CM,TP864499062056725,6288,5/29/2024,Adams,39.8986,-77.3546,Apples,Cydia pomonella,0,0.14,0.43,0,13,12,8
GFS_RL_Flickinger_Romes_CM,TP864499062056725,6288,6/15/2024,Adams,39.8986,-77.3546,Apples,Cydia pomonella,2,0.14,0.43,2,46,33,8
GFS_RL_Flickinger_Romes_CM,TP864499062056725,6288,6/16/2024,Adams,39.8986,-77.3546,Apples,Cydia pomonella,2,0.14,0.43,2,48,35,8
GFS_RL_Flickinger_Romes_CM,TP864499062056725,6288,6/19/2024,Adams,39.8986,-77.3546,Apples,Cydia pomonella,2,0.14,0.43,2,51,36,8
GFS_RL_Flickinger_UpperYorks_CM,TP864499062056972,6034,7/1/2024,Adams,39.8998,-77.3602,Apples,Cydia pomonella,0,0.14,0.43,0,27,8,8
GFS_RL_Flickinger_UpperYorks_CM,TP864499062056972,6034,7/2/2024,Adams,39.8998,-77.3602,Apples,Cydia pomonella,0,0.14,0.43,0,27,7,8
Peter Aville Back Block CM,TP862382065587080,4695,5/11/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,0,0.14,0.43,0,21,17,8
Peter Aville Back Block CM,TP862382065587080,4695,5/21/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,0,0.14,0.43,0,31,22,8
Peter Aville Back Block CM,TP862382065587080,4695,5/22/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,1,0.14,0.43,1,32,23,8
Peter Aville Back Block CM,TP862382065587080,4695,6/10/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,0,0.14,0.43,0,101,59,8
Peter Aville Back Block CM,TP862382065587080,4695,6/16/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,1,0.14,0.43,1,110,58,8
Peter Aville Back Block CM,TP862382065587080,4695,6/21/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,2,0.14,0.43,2,116,5,8
Peter Aville Back Block CM,TP862382065587080,4695,6/23/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,0,0.14,0.43,0,117,5,8
Peter Aville Back Block CM,TP862382065587080,4695,6/25/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,7,0.14,0.43,7,125,13,8
Peter Aville Back Block CM,TP862382065587080,4695,7/9/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,0,0.14,0.43,0,136,16,8
Peter Aville Back Block CM,TP862382065587080,4695,7/10/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,0,0.14,0.43,0,136,16,8
Peter Aville Back Block CM,TP862382065587080,4695,7/11/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,1,0.14,0.43,1,137,17,8
Windside Labor Camp CM,TP862382065546045,4762,5/17/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,6,0.14,0.43,6,58,42,8
Windside Labor Camp CM,TP862382065546045,4762,6/10/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,5,0.14,0.43,5,106,11,8
Windside Labor Camp CM,TP862382065546045,4762,7/1/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,1,0.14,0.43,1,123,7,8
Windside Below Town CM,TP862382065554171,4759,6/4/2024,Adams,39.9164,-77.2924,Apples,Cydia pomonella,1,0.14,0.43,1,63,10,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,5/2/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,4,0.14,0.43,4,12,12,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,5/12/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,0,0.14,0.43,0,20,14,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,5/17/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,1,0.14,0.43,1,28,22,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,5/19/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,0,0.14,0.43,0,28,19,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,5/20/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,3,0.14,0.43,3,31,22,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,6/6/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,0,0.14,0.43,0,46,22,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,6/7/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,2,0.14,0.43,2,48,24,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,6/10/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,0,0.14,0.43,0,48,19,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,7/12/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,0,0.14,0.43,0,97,7,8
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,7/14/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,2,0.14,0.43,2,102,12,8
Peters Excelscior CM,TP862382065548520,4861,5/15/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,1,0.14,0.43,1,15,12,8
Peters Excelscior CM,TP862382065548520,4861,5/16/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,2,0.14,0.43,2,17,14,8
Peters Excelscior CM,TP862382065548520,4861,5/22/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,2,0.14,0.43,2,24,21,8
Peters Excelscior CM,TP862382065548520,4861,5/25/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,8,0.14,0.43,8,35,8,8
Peters Excelscior CM,TP862382065548520,4861,6/15/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,0,0.14,0.43,0,79,44,8
Peters Excelscior CM,TP862382065548520,4861,6/16/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,0,0.14,0.43,0,79,36,8
Peters Excelscior CM,TP862382065548520,4861,6/27/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,1,0.14,0.43,1,91,9,8
Peters Excelscior CM,TP862382065548520,4861,6/28/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,0,0.14,0.43,0,91,2,8
Peters Excelscior CM,TP862382065548520,4861,6/29/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,2,0.14,0.43,2,93,2,8
Peters Excelscior CM,TP862382065548520,4861,7/8/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,2,0.14,0.43,2,103,12,8
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,5/14/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,13,6,8
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,5/16/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,2,0.14,0.43,2,17,10,8
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,5/23/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,5,0.14,0.43,5,28,5,8
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,6/8/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,60,30,8
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,6/9/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,5,0.14,0.43,5,65,35,8
Mt Ridge 8G CM,TP862382065541202,4855,5/14/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,0,0.14,0.43,0,14,6,8
Mt Ridge 8G CM,TP862382065541202,4855,5/21/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,0,0.14,0.43,0,22,10,8
Mt Ridge 8G CM,TP862382065541202,4855,5/22/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,0,0.14,0.43,0,22,10,8
Mt Ridge 8G CM,TP862382065541202,4855,7/9/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,1,0.14,0.43,1,140,8,8
Mt Ridge 8G CM,TP862382065541202,4855,7/11/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,0,0.14,0.43,0,140,7,8
Mt Ridge 8G CM,TP862382065541202,4855,7/12/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,0,0.14,0.43,0,140,7,8
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,5/14/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,12,5,8
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/2/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,49,33,8
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/15/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,58,18,8
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/16/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,58,13,8
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/17/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,1,0.14,0.43,1,59,14,8
Mt Ridge Horseshoe CM,TP862382065554429,4851,5/21/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,0,0.14,0.43,0,16,8,8
Mt Ridge Horseshoe CM,TP862382065554429,4851,6/16/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,0,0.14,0.43,0,77,39,8
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,6/16/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,2,0.14,0.43,2,220,41,8
Mt Ridge SAS CM,TP862382065553611,4837,4/30/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,14,0.14,0.43,14,22,22,8
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/15/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,5,0.14,0.43,5,78,70,8
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/19/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,80,62,8
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/20/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,80,59,8
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/21/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,3,0.14,0.43,3,83,62,8
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,6/22/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,2.2857,0.14,0.43,,176,,8
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,6/23/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,2.2857,0.14,0.43,,176,,8
Garretson Apple Blossom 2 CM,TP864499062061592,5259,5/7/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,0,0.14,0.43,0,8,4,8
Garretson Apple Blossom 2 CM,TP864499062061592,5259,6/7/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,0,0.14,0.43,0,43,18,8
Garretson Apple Blossom 2 CM,TP864499062061592,5259,6/8/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,0,0.14,0.43,0,43,14,8
Garretson Apple Blossom 2 CM,TP864499062061592,5259,6/9/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,0,0.14,0.43,0,43,12,8
Garretson Apple Blossom 2 CM,TP864499062061592,5259,6/11/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,0,0.14,0.43,0,45,13,8
Garretson Apple Blossom 2 CM,TP864499062061592,5259,6/12/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,0,0.14,0.43,0,45,13,8
Mt Ridge Bens CM,TP862382065543885,4845,6/1/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,13,7,8
Mt Ridge Bens CM,TP862382065543885,4845,6/2/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,13,6,8
Mt Ridge Bens CM,TP862382065543885,4845,6/4/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,1,0.14,0.43,1,16,9,8
Mt Ridge Bens CM,TP862382065543885,4845,6/16/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,4,0.14,0.43,4,30,14,8
Mt Ridge Bens CM,TP862382065543885,4845,6/18/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,30,0,8
Mt Ridge Bens CM,TP862382065543885,4845,6/19/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,2,0.14,0.43,2,32,2,8
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,7/6/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,7,0.14,0.43,7,237,14,8
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/10/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,3,0.14,0.43,3,182,63,8
Garretson School House CM,TP862382065584400,4748,6/7/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,139,42,8
Garretson School House CM,TP862382065584400,4748,6/8/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,139,38,8
Garretson School House CM,TP862382065584400,4748,6/14/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,147,33,8
Garretson School House CM,TP862382065584400,4748,6/15/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,147,29,8
Garretson School House CM,TP862382065584400,4748,6/16/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,147,28,8
Garretson School House CM,TP862382065584400,4748,6/17/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,147,6,8
Garretson School House CM,TP862382065584400,4748,6/26/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,3,0.14,0.43,3,177,24,8
Garretson School House CM,TP862382065584400,4748,6/29/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,179,2,8
Garretson School House CM,TP862382065584400,4748,6/30/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,179,2,8
Garretson School House CM,TP862382065584400,4748,7/1/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,179,2,8
